league,season,date,stage,knockout,decided_by,event_id,home,away,home_id,away_id,home_score,away_score,provider,home_ml,draw_ml,away_ml,over_under,over_odds,under_odds
eng.1,2022,2022-12-31T17:30Z,2022-23-english-premier-league,False,regulation,637997,BHA,ARS,331,359,2,4,Bet365,320,275.0,-118,2.5,-110.0,-110.0
eng.1,2022,2023-01-01T14:00Z,2022-23-english-premier-league,False,regulation,637991,TOT,AVL,367,362,0,2,Bet365,-154,320.0,425,2.5,-163.0,130.0
eng.1,2022,2023-01-01T16:30Z,2022-23-english-premier-league,False,regulation,637992,NFO,CHE,393,363,1,1,Bet365,450,300.0,-163,2.5,-110.0,-110.0
eng.1,2022,2023-01-02T17:30Z,2022-23-english-premier-league,False,regulation,638001,BRE,LIV,337,364,3,1,Bet365,500,350.0,-200,2.5,-163.0,130.0
eng.1,2022,2023-01-03T19:45Z,2022-23-english-premier-league,False,regulation,637999,ARS,NEW,359,361,0,0,Bet365,-138,280.0,375,2.5,-110.0,-110.0
eng.1,2022,2023-01-03T19:45Z,2022-23-english-premier-league,False,regulation,638004,EVE,BHA,368,331,1,4,Bet365,220,230.0,138,2.5,110.0,-138.0
eng.1,2022,2023-01-03T19:45Z,2022-23-english-premier-league,False,regulation,638006,LEI,FUL,375,370,0,1,Bet365,130,250.0,190,2.5,-150.0,120.0
eng.1,2022,2023-01-03T20:00Z,2022-23-english-premier-league,False,regulation,638007,MAN,BOU,360,349,3,0,Bet365,-400,500.0,1000,2.5,-175.0,138.0
eng.1,2022,2023-01-04T19:30Z,2022-23-english-premier-league,False,regulation,638008,SOU,NFO,376,393,0,1,Bet365,130,230.0,220,2.5,110.0,-138.0
eng.1,2022,2023-01-04T19:45Z,2022-23-english-premier-league,False,regulation,638005,LEE,WHU,357,371,2,2,Bet365,188,240.0,145,2.5,-110.0,-110.0
eng.1,2022,2023-01-04T20:00Z,2022-23-english-premier-league,False,regulation,638000,AVL,WOL,362,380,1,1,Bet365,-105,250.0,300,2.5,110.0,-138.0
eng.1,2022,2023-01-04T20:00Z,2022-23-english-premier-league,False,regulation,638003,CRY,TOT,384,367,0,4,Bet365,230,240.0,120,2.5,-110.0,-110.0
eng.1,2022,2023-01-05T20:00Z,2022-23-english-premier-league,False,regulation,638002,CHE,MNC,363,382,0,1,Bet365,400,300.0,-163,2.5,-138.0,110.0
eng.1,2022,2023-01-12T20:00Z,2022-23-english-premier-league,False,regulation,638261,FUL,CHE,370,363,2,1,Bet365,280,250.0,-105,2.5,120.0,-150.0
eng.1,2022,2023-01-13T20:00Z,2022-23-english-premier-league,False,regulation,638009,AVL,LEE,362,357,2,1,Bet365,100,250.0,280,2.5,-125.0,100.0
eng.1,2022,2023-01-14T12:30Z,2022-23-english-premier-league,False,regulation,638015,MAN,MNC,360,382,2,1,Bet365,300,290.0,-120,2.5,-150.0,120.0
eng.1,2022,2023-01-14T15:00Z,2022-23-english-premier-league,False,regulation,638011,WOL,WHU,380,371,1,0,Bet365,140,220.0,200,2.5,120.0,-150.0
eng.1,2022,2023-01-14T15:00Z,2022-23-english-premier-league,False,regulation,638013,NFO,LEI,393,375,2,0,Bet365,163,220.0,180,2.5,130.0,-163.0
eng.1,2022,2023-01-14T15:00Z,2022-23-english-premier-league,False,regulation,638016,EVE,SOU,368,376,1,2,Bet365,138,220.0,210,2.5,130.0,-163.0
eng.1,2022,2023-01-14T15:00Z,2022-23-english-premier-league,False,regulation,638018,BHA,LIV,331,364,3,0,Bet365,180,275.0,130,2.5,-175.0,138.0
eng.1,2022,2023-01-14T17:30Z,2022-23-english-premier-league,False,regulation,638010,BRE,BOU,337,349,2,0,Bet365,-167,300.0,475,2.5,-110.0,-110.0
eng.1,2022,2023-01-15T14:00Z,2022-23-english-premier-league,False,regulation,638014,NEW,FUL,361,370,1,0,Bet365,-200,333.0,550,2.5,-150.0,120.0
eng.1,2022,2023-01-15T14:00Z,2022-23-english-premier-league,False,regulation,638017,CHE,CRY,363,384,1,0,Bet365,-118,250.0,350,2.5,120.0,-150.0
eng.1,2022,2023-01-15T16:30Z,2022-23-english-premier-league,False,regulation,638012,TOT,ARS,367,359,0,2,Bet365,225,250.0,120,2.5,-110.0,-110.0
eng.1,2022,2023-01-18T20:00Z,2022-23-english-premier-league,False,regulation,637886,CRY,MAN,384,360,1,1,Bet365,450,300.0,-154,2.5,-110.0,-110.0
eng.1,2022,2023-01-19T20:00Z,2022-23-english-premier-league,False,regulation,638263,MNC,TOT,382,367,4,2,Bet365,-200,350.0,500,2.5,-188.0,150.0
eng.1,2022,2023-01-21T12:30Z,2022-23-english-premier-league,False,regulation,638022,LIV,CHE,364,363,0,0,Bet365,100,260.0,260,2.5,-110.0,-110.0
eng.1,2022,2023-01-21T15:00Z,2022-23-english-premier-league,False,regulation,638020,SOU,AVL,376,362,0,1,Bet365,160,220.0,190,2.5,120.0,-150.0
eng.1,2022,2023-01-21T15:00Z,2022-23-english-premier-league,False,regulation,638023,WHU,EVE,371,368,2,0,Bet365,-120,250.0,350,2.5,110.0,-138.0
eng.1,2022,2023-01-21T15:00Z,2022-23-english-premier-league,False,regulation,638027,BOU,NFO,349,393,1,1,Bet365,175,210.0,163,2.5,120.0,-150.0
eng.1,2022,2023-01-21T15:00Z,2022-23-english-premier-league,False,regulation,638028,LEI,BHA,375,331,2,2,Bet365,300,280.0,-118,2.5,-138.0,110.0
eng.1,2022,2023-01-21T17:30Z,2022-23-english-premier-league,False,regulation,638026,CRY,NEW,384,361,0,0,Bet365,350,260.0,-125,2.5,110.0,-138.0
eng.1,2022,2023-01-22T14:00Z,2022-23-english-premier-league,False,regulation,638021,MNC,WOL,382,380,3,0,Bet365,-400,550.0,800,2.5,-200.0,163.0
eng.1,2022,2023-01-22T14:00Z,2022-23-english-premier-league,False,regulation,638024,LEE,BRE,357,337,0,0,Bet365,130,260.0,200,2.5,-125.0,100.0
eng.1,2022,2023-01-22T16:30Z,2022-23-english-premier-league,False,regulation,638019,ARS,MAN,359,360,3,2,Bet365,-120,275.0,320,2.5,-138.0,110.0
eng.1,2022,2023-01-23T20:15Z,2022-23-english-premier-league,False,regulation,638025,FUL,TOT,370,367,0,1,Bet365,225,275.0,110,2.5,-150.0,120.0
eng.1,2022,2023-02-03T20:00Z,2022-23-english-premier-league,False,regulation,638034,CHE,FUL,363,370,0,0,Bet365,-175,300.0,500,2.5,-110.0,-110.0
eng.1,2022,2023-02-04T12:30Z,2022-23-english-premier-league,False,regulation,638038,EVE,ARS,368,359,1,0,Bet365,750,320.0,-225,2.5,100.0,-125.0
eng.1,2022,2023-02-04T15:00Z,2022-23-english-premier-league,False,regulation,638032,MAN,CRY,360,384,2,1,Bet365,-275,400.0,700,2.5,-138.0,110.0
eng.1,2022,2023-02-04T15:00Z,2022-23-english-premier-league,False,regulation,638033,WOL,LIV,380,364,3,0,Bet365,275,280.0,-110,2.5,-125.0,100.0
eng.1,2022,2023-02-04T15:00Z,2022-23-english-premier-league,False,regulation,638035,BHA,BOU,331,349,1,0,Bet365,-275,400.0,650,2.5,-163.0,130.0
eng.1,2022,2023-02-04T15:00Z,2022-23-english-premier-league,False,regulation,638036,BRE,SOU,337,376,3,0,Bet365,-133,275.0,375,2.5,100.0,-125.0
eng.1,2022,2023-02-04T15:00Z,2022-23-english-premier-league,False,regulation,638037,AVL,LEI,362,375,2,4,Bet365,110,250.0,240,2.5,-110.0,-110.0
eng.1,2022,2023-02-04T17:30Z,2022-23-english-premier-league,False,regulation,638031,NEW,WHU,361,371,1,1,Bet365,-154,280.0,450,2.5,-110.0,-110.0
eng.1,2022,2023-02-05T14:00Z,2022-23-english-premier-league,False,regulation,638030,NFO,LEE,393,357,1,0,Bet365,175,230.0,160,2.5,-110.0,-110.0
eng.1,2022,2023-02-05T16:30Z,2022-23-english-premier-league,False,regulation,638029,TOT,MNC,367,382,1,0,Bet365,280,280.0,-110,2.5,-138.0,110.0
eng.1,2022,2023-02-08T20:00Z,2022-23-english-premier-league,False,regulation,637889,MAN,LEE,360,357,2,2,Bet365,-188,350.0,475,2.5,-150.0,120.0
eng.1,2022,2023-02-11T12:30Z,2022-23-english-premier-league,False,regulation,638048,WHU,CHE,371,363,1,1,Bet365,240,230.0,120,2.5,110.0,-138.0
eng.1,2022,2023-02-11T15:00Z,2022-23-english-premier-league,False,regulation,638039,SOU,WOL,376,380,1,2,Bet365,210,220.0,140,2.5,130.0,-163.0
eng.1,2022,2023-02-11T15:00Z,2022-23-english-premier-league,False,regulation,638042,LEI,TOT,375,367,4,1,Bet365,250,275.0,100,2.5,-138.0,110.0
eng.1,2022,2023-02-11T15:00Z,2022-23-english-premier-league,False,regulation,638044,FUL,NFO,370,393,2,0,Bet365,-105,250.0,320,2.5,100.0,-125.0
eng.1,2022,2023-02-11T15:00Z,2022-23-english-premier-league,False,regulation,638045,CRY,BHA,384,331,1,1,Bet365,375,275.0,-133,2.5,110.0,-138.0
eng.1,2022,2023-02-11T15:00Z,2022-23-english-premier-league,False,regulation,638047,ARS,BRE,359,337,1,1,Bet365,-200,333.0,550,2.5,-138.0,110.0
eng.1,2022,2023-02-11T17:30Z,2022-23-english-premier-league,False,regulation,638046,BOU,NEW,349,361,1,1,Bet365,475,280.0,-163,2.5,-110.0,-110.0
eng.1,2022,2023-02-12T14:00Z,2022-23-english-premier-league,False,regulation,638043,LEE,MAN,357,360,0,2,Bet365,260,280.0,-105,2.5,-150.0,120.0
eng.1,2022,2023-02-12T16:30Z,2022-23-english-premier-league,False,regulation,638040,MNC,AVL,382,362,3,1,Bet365,-300,425.0,800,2.5,-200.0,163.0
eng.1,2022,2023-02-13T20:00Z,2022-23-english-premier-league,False,regulation,638041,LIV,EVE,364,368,2,0,Bet365,-163,300.0,450,2.5,-138.0,110.0
eng.1,2022,2023-02-15T19:30Z,2022-23-english-premier-league,False,regulation,637931,ARS,MNC,359,382,1,3,Bet365,220,240.0,125,2.5,-110.0,-110.0
eng.1,2022,2023-02-18T12:30Z,2022-23-english-premier-league,False,regulation,638049,AVL,ARS,362,359,2,4,Bet365,320,260.0,-110,2.5,-110.0,-110.0
eng.1,2022,2023-02-18T15:00Z,2022-23-english-premier-league,False,regulation,638050,BRE,CRY,337,384,1,1,Bet365,-125,250.0,375,2.5,120.0,-150.0
eng.1,2022,2023-02-18T15:00Z,2022-23-english-premier-league,False,regulation,638051,WOL,BOU,380,349,0,1,Bet365,-133,260.0,375,2.5,100.0,-125.0
eng.1,2022,2023-02-18T15:00Z,2022-23-english-premier-league,False,regulation,638053,NFO,MNC,393,382,1,1,Bet365,900,450.0,-350,2.5,-163.0,130.0
eng.1,2022,2023-02-18T15:00Z,2022-23-english-premier-league,False,regulation,638056,EVE,LEE,368,357,1,0,Bet365,170,220.0,170,2.5,120.0,-150.0
eng.1,2022,2023-02-18T15:00Z,2022-23-english-premier-league,False,regulation,638057,CHE,SOU,363,376,0,1,Bet365,-250,350.0,700,2.5,-138.0,110.0
eng.1,2022,2023-02-18T15:00Z,2022-23-english-premier-league,False,regulation,638058,BHA,FUL,331,370,0,1,Bet365,-200,320.0,500,2.5,-138.0,110.0
eng.1,2022,2023-02-18T17:30Z,2022-23-english-premier-league,False,regulation,638054,NEW,LIV,361,364,0,2,Bet365,145,240.0,180,2.5,-125.0,100.0
eng.1,2022,2023-02-19T14:00Z,2022-23-english-premier-league,False,regulation,638055,MAN,LEI,360,375,3,0,Bet365,-182,350.0,475,2.5,-175.0,138.0
eng.1,2022,2023-02-19T16:30Z,2022-23-english-premier-league,False,regulation,638052,TOT,WHU,367,371,2,0,Bet365,-120,240.0,350,2.5,110.0,-138.0
eng.1,2022,2023-02-24T20:00Z,2022-23-english-premier-league,False,regulation,638065,FUL,WOL,370,380,1,1,Bet365,163,220.0,180,2.5,130.0,-163.0
eng.1,2022,2023-02-25T15:00Z,2022-23-english-premier-league,False,regulation,638063,WHU,NFO,371,393,4,0,Bet365,-150,280.0,450,2.5,100.0,-125.0
eng.1,2022,2023-02-25T15:00Z,2022-23-english-premier-league,False,regulation,638064,LEE,SOU,357,376,1,0,Bet365,-105,260.0,280,2.5,-110.0,-110.0
eng.1,2022,2023-02-25T15:00Z,2022-23-english-premier-league,False,regulation,638066,EVE,AVL,368,362,0,2,Bet365,150,220.0,200,2.5,138.0,-175.0
eng.1,2022,2023-02-25T15:00Z,2022-23-english-premier-league,False,regulation,638068,LEI,ARS,375,359,0,1,Bet365,500,320.0,-182,2.5,-138.0,110.0
eng.1,2022,2023-02-25T17:30Z,2022-23-english-premier-league,False,regulation,638059,BOU,MNC,349,382,1,4,Bet365,750,400.0,-275,2.5,-175.0,138.0
eng.1,2022,2023-02-25T19:45Z,2022-23-english-premier-league,False,regulation,638067,CRY,LIV,384,364,0,0,Bet365,375,300.0,-150,2.5,-125.0,100.0
eng.1,2022,2023-02-26T13:30Z,2022-23-english-premier-league,False,regulation,638060,TOT,CHE,367,363,2,0,Bet365,200,230.0,145,2.5,100.0,-125.0
eng.1,2022,2023-03-01T19:45Z,2022-23-english-premier-league,False,regulation,637888,ARS,EVE,359,368,4,0,Bet365,-333,400.0,1000,2.5,-110.0,-110.0
eng.1,2022,2023-03-01T20:00Z,2022-23-english-premier-league,False,regulation,638260,LIV,WOL,364,380,2,0,Bet365,-200,333.0,550,2.5,-138.0,110.0
eng.1,2022,2023-03-04T12:30Z,2022-23-english-premier-league,False,regulation,638075,MNC,NEW,382,361,2,0,Bet365,-200,333.0,550,2.5,-138.0,110.0
eng.1,2022,2023-03-04T15:00Z,2022-23-english-premier-league,False,regulation,638069,BHA,WHU,331,371,4,0,Bet365,-150,300.0,400,2.5,-110.0,-110.0
eng.1,2022,2023-03-04T15:00Z,2022-23-english-premier-league,False,regulation,638071,AVL,CRY,362,384,1,0,Bet365,115,225.0,250,2.5,120.0,-150.0
eng.1,2022,2023-03-04T15:00Z,2022-23-english-premier-league,False,regulation,638072,ARS,BOU,359,349,3,2,Bet365,-500,550.0,1100,2.5,-188.0,150.0
eng.1,2022,2023-03-04T15:00Z,2022-23-english-premier-league,False,regulation,638073,WOL,TOT,380,367,1,0,Bet365,220,230.0,130,2.5,120.0,-150.0
eng.1,2022,2023-03-04T15:00Z,2022-23-english-premier-league,False,regulation,638078,CHE,LEE,363,357,1,0,Bet365,-167,300.0,500,2.5,-110.0,-110.0
eng.1,2022,2023-03-04T17:30Z,2022-23-english-premier-league,False,regulation,638077,SOU,LEI,376,375,1,0,Bet365,175,230.0,155,2.5,100.0,-125.0
eng.1,2022,2023-03-05T14:00Z,2022-23-english-premier-league,False,regulation,638076,NFO,EVE,393,368,2,2,Bet365,210,200.0,155,2.5,163.0,-200.0
eng.1,2022,2023-03-05T16:30Z,2022-23-english-premier-league,False,regulation,638074,LIV,MAN,364,360,7,0,Bet365,140,260.0,180,2.5,-138.0,110.0
eng.1,2022,2023-03-06T20:00Z,2022-23-english-premier-league,False,regulation,638070,BRE,FUL,337,370,3,2,Bet365,-105,260.0,275,2.5,-110.0,-110.0
eng.1,2022,2023-03-11T12:30Z,2022-23-english-premier-league,False,regulation,638082,BOU,LIV,349,364,1,0,Bet365,650,400.0,-250,2.5,-188.0,150.0
eng.1,2022,2023-03-11T15:00Z,2022-23-english-premier-league,False,regulation,638080,EVE,BRE,368,337,1,0,Bet365,163,210.0,190,2.5,150.0,-188.0
eng.1,2022,2023-03-11T15:00Z,2022-23-english-premier-league,False,regulation,638083,LEE,BHA,357,331,2,2,Bet365,320,260.0,-118,2.5,-110.0,-110.0
eng.1,2022,2023-03-11T15:00Z,2022-23-english-premier-league,False,regulation,638085,TOT,NFO,367,393,3,1,Bet365,-225,375.0,600,2.5,-110.0,-110.0
eng.1,2022,2023-03-11T15:00Z,2022-23-english-premier-league,False,regulation,638088,LEI,CHE,375,363,1,3,Bet365,280,260.0,-110,2.5,-110.0,-110.0
eng.1,2022,2023-03-11T17:30Z,2022-23-english-premier-league,False,regulation,638081,CRY,MNC,384,382,0,1,Bet365,900,400.0,-300,2.5,-110.0,-110.0
eng.1,2022,2023-03-12T14:00Z,2022-23-english-premier-league,False,regulation,638079,FUL,ARS,370,359,0,3,Bet365,650,375.0,-250,2.5,-138.0,110.0
eng.1,2022,2023-03-12T14:00Z,2022-23-english-premier-league,False,regulation,638084,WHU,AVL,371,362,1,1,Bet365,130,225.0,220,2.5,110.0,-138.0
eng.1,2022,2023-03-12T14:00Z,2022-23-english-premier-league,False,regulation,638087,MAN,SOU,360,376,0,0,Bet365,-350,450.0,1000,2.5,-200.0,163.0
eng.1,2022,2023-03-12T16:30Z,2022-23-english-premier-league,False,regulation,638086,NEW,WOL,361,380,2,1,Bet365,-163,280.0,450,2.5,110.0,-138.0
eng.1,2022,2023-03-15T19:30Z,2022-23-english-premier-league,False,regulation,637892,BHA,CRY,331,384,1,0,Bet365,-300,400.0,800,2.5,-138.0,110.0
eng.1,2022,2023-03-15T19:30Z,2022-23-english-premier-league,False,regulation,638264,SOU,BRE,376,337,0,2,Bet365,230,220.0,130,2.5,130.0,-163.0
eng.1,2022,2023-03-17T20:00Z,2022-23-english-premier-league,False,regulation,638094,NFO,NEW,393,361,1,2,Bet365,425,260.0,-143,2.5,110.0,-138.0
eng.1,2022,2023-03-18T15:00Z,2022-23-english-premier-league,False,regulation,638090,AVL,BOU,362,349,3,0,Bet365,-138,280.0,375,2.5,-110.0,-110.0
eng.1,2022,2023-03-18T15:00Z,2022-23-english-premier-league,False,regulation,638091,BRE,LEI,337,375,1,1,Bet365,-120,275.0,300,2.5,-125.0,100.0
eng.1,2022,2023-03-18T15:00Z,2022-23-english-premier-league,False,regulation,638093,WOL,LEE,380,357,2,4,Bet365,125,220.0,230,2.5,120.0,-150.0
eng.1,2022,2023-03-18T15:00Z,2022-23-english-premier-league,False,regulation,638098,SOU,TOT,376,367,3,3,Bet365,350,260.0,-125,2.5,100.0,-125.0
eng.1,2022,2023-03-18T17:30Z,2022-23-english-premier-league,False,regulation,638097,CHE,EVE,363,368,2,2,Bet365,-222,320.0,700,2.5,120.0,-150.0
eng.1,2022,2023-03-19T14:00Z,2022-23-english-premier-league,False,regulation,638089,ARS,CRY,359,384,4,1,Bet365,-400,450.0,1000,2.5,-150.0,120.0
eng.1,2022,2023-04-01T11:30Z,2022-23-english-premier-league,False,regulation,638108,MNC,LIV,382,364,4,1,Bet365,-154,320.0,400,2.5,-163.0,130.0
eng.1,2022,2023-04-01T14:00Z,2022-23-english-premier-league,False,regulation,638099,NFO,WOL,393,380,1,1,Bet365,230,210.0,138,2.5,150.0,-188.0
eng.1,2022,2023-04-01T14:00Z,2022-23-english-premier-league,False,regulation,638102,ARS,LEE,359,357,4,1,Bet365,-400,550.0,850,2.5,-225.0,175.0
eng.1,2022,2023-04-01T14:00Z,2022-23-english-premier-league,False,regulation,638103,BOU,FUL,349,370,2,1,Bet365,150,225.0,190,2.5,120.0,-150.0
eng.1,2022,2023-04-01T14:00Z,2022-23-english-premier-league,False,regulation,638104,BHA,BRE,331,337,3,3,Bet365,-175,320.0,475,2.5,-125.0,100.0
eng.1,2022,2023-04-01T14:00Z,2022-23-english-premier-league,False,regulation,638106,CRY,LEI,384,375,2,1,Bet365,138,230.0,210,2.5,100.0,-125.0
eng.1,2022,2023-04-01T16:30Z,2022-23-english-premier-league,False,regulation,638105,CHE,AVL,363,362,0,2,Bet365,-167,280.0,500,2.5,-110.0,-110.0
eng.1,2022,2023-04-02T13:00Z,2022-23-english-premier-league,False,regulation,638101,WHU,SOU,371,376,1,0,Bet365,-138,260.0,400,2.5,100.0,-125.0
eng.1,2022,2023-04-02T15:30Z,2022-23-english-premier-league,False,regulation,638100,NEW,MAN,361,360,2,0,Bet365,125,250.0,210,2.5,-125.0,100.0
eng.1,2022,2023-04-03T19:00Z,2022-23-english-premier-league,False,regulation,638107,EVE,TOT,368,367,1,1,Bet365,275,230.0,105,2.5,120.0,-150.0
eng.1,2022,2023-04-04T18:45Z,2022-23-english-premier-league,False,regulation,637887,BOU,BHA,349,331,0,2,Bet365,475,320.0,-188,2.5,-138.0,110.0
eng.1,2022,2023-04-04T18:45Z,2022-23-english-premier-league,False,regulation,638259,LEI,AVL,375,362,1,2,Bet365,170,240.0,163,2.5,-110.0,-110.0
eng.1,2022,2023-04-04T18:45Z,2022-23-english-premier-league,False,regulation,638262,LEE,NFO,357,393,2,1,Bet365,-163,300.0,450,2.5,-110.0,-110.0
eng.1,2022,2023-04-04T19:00Z,2022-23-english-premier-league,False,regulation,637891,CHE,LIV,363,364,0,0,Bet365,120,250.0,230,2.5,-110.0,-110.0
eng.1,2022,2023-04-05T19:00Z,2022-23-english-premier-league,False,regulation,638062,MAN,BRE,360,337,1,0,Bet365,-175,320.0,425,2.5,-163.0,130.0
eng.1,2022,2023-04-05T19:00Z,2022-23-english-premier-league,False,regulation,638265,WHU,NEW,371,361,1,5,Bet365,250,210.0,125,2.5,130.0,-163.0
eng.1,2022,2023-04-08T11:30Z,2022-23-english-premier-league,False,regulation,638112,MAN,EVE,360,368,2,0,Bet365,-175,300.0,500,2.5,-138.0,110.0
eng.1,2022,2023-04-08T14:00Z,2022-23-english-premier-league,False,regulation,638109,AVL,NFO,362,393,2,0,Bet365,-175,320.0,450,2.5,-110.0,-110.0
eng.1,2022,2023-04-08T14:00Z,2022-23-english-premier-league,False,regulation,638110,TOT,BHA,367,331,2,1,Bet365,170,250.0,150,2.5,-125.0,100.0
eng.1,2022,2023-04-08T14:00Z,2022-23-english-premier-league,False,regulation,638113,WOL,CHE,380,363,1,0,Bet365,375,260.0,-133,2.5,110.0,-138.0
eng.1,2022,2023-04-08T14:00Z,2022-23-english-premier-league,False,regulation,638114,LEI,BOU,375,349,0,1,Bet365,105,240.0,275,2.5,-110.0,-110.0
eng.1,2022,2023-04-08T14:00Z,2022-23-english-premier-league,False,regulation,638116,FUL,WHU,370,371,0,1,Bet365,190,220.0,150,2.5,110.0,-138.0
eng.1,2022,2023-04-08T14:00Z,2022-23-english-premier-league,False,regulation,638117,BRE,NEW,337,361,1,2,Bet365,300,260.0,-110,2.5,110.0,-138.0
eng.1,2022,2023-04-08T16:30Z,2022-23-english-premier-league,False,regulation,638111,SOU,MNC,376,382,1,4,Bet365,1200,550.0,-450,2.5,-163.0,130.0
eng.1,2022,2023-04-09T13:00Z,2022-23-english-premier-league,False,regulation,638115,LEE,CRY,357,384,1,5,Bet365,100,250.0,260,2.5,110.0,-138.0
eng.1,2022,2023-04-09T15:30Z,2022-23-english-premier-league,False,regulation,638118,LIV,ARS,364,359,2,2,Bet365,170,250.0,150,2.5,-150.0,120.0
eng.1,2022,2023-04-15T11:30Z,2022-23-english-premier-league,False,regulation,638127,AVL,NEW,362,361,3,0,Bet365,240,240.0,115,2.5,-110.0,-110.0
eng.1,2022,2023-04-15T14:00Z,2022-23-english-premier-league,False,regulation,638121,SOU,CRY,376,384,0,2,Bet365,188,210.0,170,2.5,138.0,-175.0
eng.1,2022,2023-04-15T14:00Z,2022-23-english-premier-league,False,regulation,638125,EVE,FUL,368,370,1,3,Bet365,120,230.0,230,2.5,120.0,-150.0
eng.1,2022,2023-04-15T14:00Z,2022-23-english-premier-league,False,regulation,638126,CHE,BHA,363,331,1,2,Bet365,200,240.0,138,2.5,100.0,-125.0
eng.1,2022,2023-04-15T14:00Z,2022-23-english-premier-league,False,regulation,638128,WOL,BRE,380,337,2,0,Bet365,180,210.0,163,2.5,120.0,-150.0
eng.1,2022,2023-04-15T14:15Z,2022-23-english-premier-league,False,regulation,638120,TOT,BOU,367,349,2,3,Bet365,-222,350.0,550,2.5,-138.0,110.0
eng.1,2022,2023-04-15T16:30Z,2022-23-english-premier-league,False,regulation,638123,MNC,LEI,382,375,3,1,Bet365,-700,750.0,1400,2.5,-275.0,220.0
eng.1,2022,2023-04-16T13:00Z,2022-23-english-premier-league,False,regulation,638119,WHU,ARS,371,359,2,2,Bet365,425,320.0,-163,2.5,-138.0,110.0
eng.1,2022,2023-04-16T15:30Z,2022-23-english-premier-league,False,regulation,638122,NFO,MAN,393,360,0,2,Bet365,375,300.0,-143,2.5,-125.0,100.0
eng.1,2022,2023-04-17T19:00Z,2022-23-english-premier-league,False,regulation,638124,LEE,LIV,357,364,1,6,Bet365,350,320.0,-150,2.5,-200.0,163.0
eng.1,2022,2023-04-21T19:00Z,2022-23-english-premier-league,False,regulation,638129,ARS,SOU,359,376,3,3,Bet365,-500,600.0,1100,2.5,-188.0,150.0
eng.1,2022,2023-04-22T11:30Z,2022-23-english-premier-league,False,regulation,638134,FUL,LEE,370,357,2,1,Bet365,130,250.0,200,2.5,-110.0,-110.0
eng.1,2022,2023-04-22T14:00Z,2022-23-english-premier-league,False,regulation,638131,BRE,AVL,337,362,1,1,Bet365,163,225.0,175,2.5,110.0,-138.0
eng.1,2022,2023-04-22T14:00Z,2022-23-english-premier-league,False,regulation,638135,LEI,WOL,375,380,2,1,Bet365,138,230.0,200,2.5,110.0,-138.0
eng.1,2022,2023-04-22T14:00Z,2022-23-english-premier-league,False,regulation,638136,LIV,NFO,364,393,3,2,Bet365,-550,700.0,1400,2.5,-250.0,200.0
eng.1,2022,2023-04-22T14:00Z,2022-23-english-premier-league,False,regulation,638138,CRY,EVE,384,368,0,0,Bet365,-110,225.0,333,2.5,138.0,-175.0
eng.1,2022,2023-04-23T13:00Z,2022-23-english-premier-league,False,regulation,638130,BOU,WHU,349,371,0,4,Bet365,200,225.0,145,2.5,100.0,-125.0
eng.1,2022,2023-04-23T13:00Z,2022-23-english-premier-league,False,regulation,638133,NEW,TOT,361,367,6,1,Bet365,-110,275.0,300,2.5,-138.0,110.0
